timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1704411215,527163379.81370134025265808176526,736763206.0486809034756435504117083,736763206.0486809034756435504117083
1704483971,527952300.77112205501023534295,736722955.5855232921751935116292772,736722955.5855232921751935116292772
1704557867,531214436.2128002456084846559,739576686.4732921396356822565322449,739576686.4732921396356822565322449
1704746531,528879393.0376515256430410158959324,739678017.7441639358028626062046415,739678017.7441639358028626062046415
1704797783,547253402.2330489448090482899,765739020.9079263841448458166440405,765739020.9079263841448458166440405
1704907919,567213828.5046911274558797835256,790451425.4496140711449228210741271,790451425.4496140711449228210741271
1704999875,623962993.06025532683739122073624,868929153.1180361437827528577717356,868929153.1180361437827528577717356
1705078439,632036307.6158577097985586534326099,883224064.9838314089456846903330961,883224064.9838314089456846903330961
1705168559,619266709.1987151269194442958874,863517896.9665911070757713262425355,863517896.9665911070757713262425355
1705347275,610143575.5427300830705108443139776,850986202.4168058218385849820757828,850986202.4168058218385849820757828
1705372835,610034762.541434578604432780082074,854567315.5672974161675698146680315,854567315.5672974161675698146680315
1705532519,617808991.2640320814118540191115134,861357058.8640137312787022174616845,861357058.8640137312787022174616845
1705620551,599810482.7215679404105230749272171,833390392.370138793811062366120018,833390392.370138793811062366120018
1705694183,603909165.99399375058811019551,841861261.2434104711696576987824006,841861261.2434104711696576987824006
1705794275,602924168.4344165012185409956,840434491.0398809461309228066739255,840434491.0398809461309228066739255
1705834439,601381780.7699389507214261721222326,838325132.6894595185813360031209822,838325132.6894595185813360031209822
1705917455,581093080.5319919333926612940324371,810880436.3173185050627607253125523,810880436.3173185050627607253125523
1706054375,569974465.6825208852132834439006038,796147231.3965634152028645194974285,796147231.3965634152028645194974285
1706392103,550219520.0779744039366424472414,820262209.9188301379606398006572977,820262209.9188301379606398006572977
1706420831,554522120.81702735029459298100285,830093375.6884155200103224450566855,830093375.6884155200103224450566855
1706532935,546282152.0252944206373163658688348,817951892.1604892990000488821021505,817951892.1604892990000488821021505
1706656943,558959155.3199882321879108912451507,836637934.8126024489916656257738823,836637934.8126024489916656257738823
1706724899,565408131.0616759538449481307553449,844277315.7156735773130294738623461,844277315.7156735773130294738623461
1706787131,553503042.07472882317524419529842,822258502.6838563660394002436860137,822258502.6838563660394002436860137
1706917451,575607631.3929703550819075924283886,841236715.8531609143031863478208832,841236715.8531609143031863478208832
1707048431,575338385.2975558018670793890425579,840858938.9815025090966710905466563,840858938.9815025090966710905466563
1707120971,570289133.387155474868473443,833784944.0855515923743766072515339,833784944.0855515923743766072515339
1707239207,577618023.3898852320340029780096,844118874.2638379428105651408291483,844118874.2638379428105651408291483
1707290459,590690865.032984967587108851505,863011213.5757441453606739971824938,863011213.5757441453606739971824938
1707410003,606117227.4054254174757835598050586,885430038.7020759134402683052463915,885430038.7020759134402683052463915
1707517811,626344943.422235858225416953984,915217741.615873920881647607992776,915217741.615873920881647607992776
1707553907,624971288.60321767940876632827744,915804854.3681612990929793830512599,915804854.3681612990929793830512599
1707639839,632378400.5844093047330440221935968,924295616.8022916279293361269724027,924295616.8022916279293361269724027
